afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	shortpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
en_329	en	rltc	pro	25.619047619	0.0269516729	0.0046468401	0	0.619047619	0.1428571429	0.1666666667	0	0	0.4285714286	1.5238095238	1.4047619048	0.437732342	0.9711340206	0.0092936803	0.1428571429	0.8317757009	0.0654205607	0.0654205607	0.0654205607	0	0.1428571429	0.4523809524	0	0.0952380952	0	0.0952380952	0.0714285714	0.0476190476	0.0546875	0.015625	0.119047619	1.3255813953	0.3953488372	0.0083643123	0.6785714286	3.4004542809	1.6952579393	0.1025193798	0.1860112755	0.0302149401	0.0579281184	0.0273079634	0.0782945736	0.0265151515
en_380	en	rltc	pro	24.8387096774	0.0311688312	0.0038961039	0	0.935483871	0.1290322581	0.2258064516	0	0	0.2903225806	1.4838709677	1.2258064516	0.4545454545	0.9943181818	0.0051948052	0.0322580645	0.6046511628	0.1976744186	0.1046511628	0.1976744186	0	0.1612903226	0.1935483871	0.0967741935	0.0967741935	0	0.064516129	0	0.0967741935	0.032967033	0.010989011	0.064516129	1.65625	0.1875	0.0090909091	0.6341463415	3.7078588034	1.523897439	0.1651041667	0.0859375	0.03515625	0.0375	0.0299479167	0.0390625	0.0997395833
en_67	en	rltc	pro	27.6595744681	0.0253846154	0.0061538462	0	0.9565217391	0.0434782609	0.1086956522	0	0	0.5434782609	2	1.1956521739	0.4146153846	0.9853747715	0.0107692308	0.1304347826	0.752	0.192	0.048	0.088	0	0.1304347826	0.5217391304	0.0434782609	0.1304347826	0	0.0652173913	0.0217391304	0.152173913	0.0355029586	0.0414201183	0.1086956522	1.5625	0.2291666667	0.0046153846	0.7342657343	3.7603609053	1.6580443924	0.1384755291	0.165963955	0.0407986111	0.0570849868	0.0338541667	0.0572916667	0.085896164
en_431	en	rltc	pro	23.3770491803	0.0364656381	0	0.0042075736	0.4590163934	0.131147541	0.3278688525	0	0.0819672131	0.3606557377	1.2131147541	1.2131147541	0.4368863955	0.9811023622	0.0112201964	0.5081967213	0.7135678392	0.1407035176	0.0251256281	0.0703517588	0	0.131147541	0.5081967213	0.1639344262	0.1475409836	0.0655737705	0.0819672131	0.0655737705	0.0327868852	0.0792682927	0.0243902439	0.1475409836	2.1290322581	0.1612903226	0.0133239832	0.6116504854	3.765027866	1.3601790102	0.0907141693	0.2290287669	0.0228634269	0.1347228041	0.0174870828	0.0550115207	0.1152859238
en_383	en	rltc	pro	22.1818181818	0.050204918	0	0.0020491803	1.0909090909	0.0227272727	0.4318181818	0	0.0227272727	0.2954545455	1.3409090909	0.4090909091	0.4590163934	0.9718004338	0.006147541	0.3181818182	0.6148148148	0.1481481481	0.037037037	0.1037037037	0	0.0454545455	0.75	0.2272727273	0.1590909091	0.0681818182	0.1136363636	0.1136363636	0.1136363636	0.0428571429	0.0071428571	0.0909090909	2.0227272727	0.1818181818	0.0102459016	0.4672131148	3.3577721601	1.2105709348	0.0825757576	0.2051767677	0.0121212121	0.0154040404	0.0075757576	0.0593434343	0.098989899
en_308	en	rltc	pro	21.5689655172	0.0647482014	0.0023980815	0.0039968026	0.7586206897	0.0689655172	0.2586206897	0	0	0.3448275862	1.1896551724	1.0344827586	0.4212629896	0.9813780261	0.0079936051	0.1379310345	0.7453416149	0.1242236025	0.0434782609	0.1118012422	0.0172413793	0.224137931	0.3448275862	0	0.0344827586	0	0.0344827586	0.0689655172	0.0689655172	0.0307692308	0.0153846154	0.1034482759	1.3833333333	0.2333333333	0.0047961631	0.4670658683	3.6882114552	1.4359482165	0.0876587302	0.1684722222	0.0651587302	0.1168253968	0.0486309524	0.0020833333	0.1225793651
en_230	en	rltc	pro	26.4545454545	0.0231958763	0.0060137457	0.0025773196	0.7954545455	0.0681818182	0.1590909091	0	0	0.5227272727	1.6818181818	1.9090909091	0.4166666667	0.9778225806	0.0051546392	0.1363636364	0.7768595041	0.0991735537	0.0743801653	0.0661157025	0.0454545455	0.3636363636	0.4545454545	0.0227272727	0.0909090909	0.0227272727	0.0681818182	0.0454545455	0.2272727273	0.020979021	0.006993007	0.2272727273	1.7045454545	0.25	0.0042955326	0.6814159292	3.6045103127	1.6596431097	0.154978355	0.0812770563	0.1082251082	0.0924242424	0.0892857143	0.0729437229	0.0806818182
en_255	en	rltc	pro	27.3243243243	0.0257171118	0.0009891197	0.0009891197	0.8918918919	0.1891891892	0.2702702703	0	0.027027027	0.3243243243	2.1081081081	1	0.4856577646	0.9919191919	0.0039564787	0.8918918919	0.735042735	0.1709401709	0.0427350427	0.1538461538	0	0.2432432432	0.8378378378	0.1351351351	0.0810810811	0	0.1351351351	0.0540540541	0.0810810811	0.0472972973	0	0.0810810811	1.8918918919	0.0540540541	0.0089020772	0.6962962963	3.8353850237	1.6230776853	0.1191763192	0.2407979408	0.027960103	0.0716537967	0.0225546976	0.0202702703	0.088963964
en_41	en	rltc	pro	22.1395348837	0.0147058824	0.0042016807	0.0005252101	0.7325581395	0.0348837209	0.1976744186	0	0.011627907	0.3372093023	1.6279069767	1.1046511628	0.443802521	0.9871495327	0.0068277311	0.3139534884	0.7313432836	0.1592039801	0.039800995	0.144278607	0.011627907	0.023255814	0.3953488372	0.1860465116	0.1162790698	0.0465116279	0.0813953488	0.0697674419	0.1162790698	0.0751879699	0.0338345865	0.1511627907	1.2528735632	0.3333333333	0.0099789916	0.7841409692	3.3408723143	1.4707262466	0.0883328357	0.2322946211	0.0215517241	0.0617915609	0.0158045977	0.0448275862	0.0965567
en_532	en	rltc	pro	32.7741935484	0.0231299213	0	0.000492126	0.6774193548	0.0483870968	0.4193548387	0.0483870968	0	0.4032258065	1.7903225806	2.6290322581	0.3597440945	0.9891745602	0.0029527559	0.1774193548	0.72	0.115	0.14	0.175	0.0483870968	0.1774193548	0.5322580645	0.064516129	0.0967741935	0.0322580645	0.064516129	0	0.0967741935	0	0.0402298851	0.1129032258	1.9677419355	0.1612903226	0.0019685039	0.6909090909	3.7454686486	1.6494911642	0.1706989247	0.1329626914	0.0490143369	0.0958985011	0.0436379928	0.0493605409	0.0677500815
en_445	en	rltc	pro	21.6666666667	0.0515837104	0.0009049774	0.0018099548	0.7058823529	0.137254902	0.3921568627	0	0	0.4509803922	1.0784313725	0.5882352941	0.450678733	0.978388998	0.0099547511	0.3921568627	0.7792207792	0.1168831169	0.025974026	0.0974025974	0	0.0588235294	0.431372549	0	0.0588235294	0.0588235294	0.137254902	0.0588235294	0.0588235294	0.0425531915	0.0283687943	0.1176470588	1.8235294118	0.1960784314	0.0063348416	0.5411764706	3.5929457206	1.4397048492	0.1035947712	0.2052287582	0.0111111111	0.1153594771	0.0071895425	0.0692810458	0.1013071895
en_214	en	rltc	pro	22.7763157895	0.0242634315	0.0005777008	0.0005777008	0.6315789474	0.0657894737	0.1842105263	0	0	0.3421052632	1.3684210526	1.2368421053	0.410745234	0.9820441989	0.004621606	0.3026315789	0.6546391753	0.1804123711	0.0721649485	0.206185567	0.0131578947	0.1184210526	0.4078947368	0.0657894737	0.0921052632	0	0.0921052632	0.0263157895	0.0526315789	0.0259067358	0.0103626943	0.1578947368	1.4736842105	0.25	0.0080878105	0.6822916667	3.4888516219	1.5085737334	0.1076754386	0.144789056	0.0319444444	0.0780492899	0.0326023392	0.0354166667	0.1187082289
en_401	en	rltc	pro	24.3243243243	0.05	0.0066666667	0.0044444444	0.5945945946	0.1351351351	0.2972972973	0	0.027027027	0.4594594595	1.4054054054	1.1621621622	0.3955555556	0.9595687332	0.0077777778	0.1891891892	0.6396396396	0.1801801802	0.0630630631	0.0990990991	0.027027027	0.1351351351	0.3783783784	0.0540540541	0.0540540541	0	0.027027027	0.1081081081	0.027027027	0.0434782609	0.0260869565	0.3243243243	1.8947368421	0.2368421053	0.0055555556	0.5583333333	3.5273783113	1.3756161071	0.163836675	0.0702589808	0.0371240602	0.0951336675	0.030075188	0.0787593985	0.108719716
en_254	en	rltc	pro	32.05	0.0171606864	0.0007800312	0	0.825	0.075	0.2	0.05	0	0.475	2.2	1.35	0.4157566303	0.9944029851	0.0101404056	0.225	0.6136363636	0.0681818182	0.1212121212	0.1363636364	0.075	0.2	0.7	0.1	0.2	0	0.225	0.075	0.05	0.0143884892	0.0215827338	0.125	2.0487804878	0.2926829268	0.007800312	0.7363636364	3.8427652361	1.7233120257	0.137456446	0.1338850174	0.0606271777	0.0433217189	0.056562137	0.0402148664	0.0641695703
en_435	en	rltc	pro	21.5357142857	0.0273631841	0.0008291874	0.0024875622	0.7321428571	0.1428571429	0.2321428571	0	0.0178571429	0.4285714286	1.3392857143	0.5535714286	0.4718076285	0.9726495726	0.0107794362	0.2857142857	0.7635135135	0.1621621622	0.0337837838	0.0337837838	0	0.1785714286	0.3214285714	0.0714285714	0.0714285714	0	0.0357142857	0.0892857143	0.0892857143	0.078313253	0.0602409639	0.1785714286	1.4482758621	0.2413793103	0.0199004975	0.6621621622	3.4784242799	1.4414347141	0.086302682	0.2230295567	0.0486042693	0.050862069	0.0241789819	0.032635468	0.0752736727
en_127	en	rltc	pro	24.8292682927	0.0265225933	0.0009823183	0.0049115914	1.1707317073	0.0243902439	0.3414634146	0.0243902439	0	0.5853658537	1.6585365854	0.5365853659	0.3939096267	0.9733009709	0.0088408644	0.2195121951	0.8723404255	0.1489361702	0.0106382979	0.1170212766	0.0487804878	0.0243902439	0.5853658537	0.0243902439	0.0731707317	0.0487804878	0.1463414634	0	0.1219512195	0.0551181102	0.062992126	0.3170731707	1.2954545455	0.4772727273	0.0088408644	0.5833333333	3.3879130566	1.5433085459	0.0539141414	0.2803661616	0.0108585859	0.0356060606	0.0025252525	0.0121212121	0.0895833333
en_11	en	rltc	pro	22.4578313253	0.0193133047	0.0042918455	0.0016094421	0.8928571429	0.0476190476	0.1666666667	0.0119047619	0	0.3928571429	1.7380952381	1.380952381	0.4527896996	0.9779837775	0.0112660944	0.1666666667	0.6586538462	0.1730769231	0.0528846154	0.1778846154	0	0.0833333333	0.5119047619	0.0238095238	0.1071428571	0	0.0952380952	0	0.0714285714	0.0651340996	0	0.130952381	1.5476190476	0.3095238095	0.0096566524	0.7929515419	3.2434362039	1.3903533142	0.1359126984	0.170946712	0.0259070295	0.0267006803	0.0235260771	0.0215277778	0.0872354497
en_306	en	rltc	pro	23.8225806452	0.0277589709	0.0027081923	0.0033852404	0.8548387097	0.0967741935	0.3064516129	0	0	0.4677419355	1.1774193548	0.9032258065	0.4082599865	0.9741518578	0.0081245768	0.1935483871	0.8461538462	0.1188811189	0.041958042	0.1538461538	0.0161290323	0.0967741935	0.4516129032	0.0967741935	0.064516129	0.0161290323	0.0967741935	0.0806451613	0.1774193548	0.0687830688	0.0264550265	0.2741935484	1.3709677419	0.3548387097	0.0128639133	0.5878787879	3.1198293244	1.4036485342	0.0536034306	0.2887416795	0.0371735791	0.054813108	0.029109063	0.0516769073	0.063312852
en_111	en	rltc	pro	20.275862069	0.0357142857	0.0034013605	0	0.3793103448	0.0689655172	0.1379310345	0.0344827586	0	0.6896551724	1.1379310345	0.5172413793	0.3996598639	0.9710743802	0.0119047619	0.1379310345	1.037037037	0.1666666667	0.0185185185	0.1481481481	0	0	0.5517241379	0.0344827586	0.0689655172	0.0689655172	0.3103448276	0.1379310345	0.1379310345	0.0543478261	0	0.275862069	1	0.3548387097	0.018707483	0.5972222222	3.3160626586	1.617944494	0.1451612903	0.1807219662	0	0.0955453149	0	0.0494623656	0.0887096774
en_46	en	rltc	pro	20.9718309859	0.0127602418	0.0073875084	0.0006715917	0.7183098592	0.0281690141	0.1408450704	0	0	0.3661971831	1.3098591549	1.0845070423	0.3478844862	0.9792060491	0.0013431833	0.2816901408	0.8079470199	0.1589403974	0.0662251656	0.0662251656	0.0281690141	0.1690140845	0.4366197183	0.014084507	0.0563380282	0	0.0704225352	0.014084507	0.0985915493	0.0357142857	0.0071428571	0.1971830986	1.1369863014	0.4246575342	0.002014775	0.7727272727	3.4358833484	1.4729724572	0.0979402637	0.2870811837	0.042254245	0.0214562454	0.0389432485	0.003985056	0.0948328688
en_88	en	rltc	pro	30.1451612903	0.0128410915	0.0053504548	0.0005350455	0.8870967742	0.0322580645	0.3870967742	0	0	0.5161290323	1.9838709677	1.7580645161	0.3937934724	0.9496774194	0.0037453184	0.1451612903	0.7696969697	0.1090909091	0.0787878788	0.1757575758	0	0.1935483871	0.5806451613	0.0806451613	0.0967741935	0.0967741935	0.1129032258	0.0322580645	0.0483870968	0.0246305419	0.0246305419	0.1290322581	1.3333333333	0.3968253968	0.0064205457	0.7197802198	3.6569559979	1.6342018563	0.1329931973	0.1606953893	0.0640400605	0.0783068783	0.0481670446	0.0260770975	0.0460695389
en_218	en	rltc	pro	23.8771929825	0.0286554004	0.0029390154	0.0022042616	0.6842105263	0.1228070175	0.1228070175	0.0175438596	0	0.5614035088	1.3684210526	1.5438596491	0.4151359295	0.9912280702	0.0066127847	0.1228070175	0.776119403	0.1268656716	0.0746268657	0.0895522388	0	0.1754385965	0.3333333333	0.0526315789	0.1052631579	0.0526315789	0.1228070175	0.0175438596	0.0877192982	0.0168539326	0.0056179775	0.1052631579	1.2807017544	0.2280701754	0.0058780309	0.5950413223	3.3230861751	1.6292239171	0.1076441103	0.1506544138	0.0421052632	0.0437343358	0.0342105263	0.0701754386	0.0404483431
en_34	en	rltc	pro	22.1111111111	0.0129217516	0.0035893754	0.0021536253	0.6349206349	0.0634920635	0.2063492063	0	0	0.3650793651	1.5238095238	1.1587301587	0.3732950467	0.9867172676	0.0057430007	0.1904761905	0.8660714286	0.1339285714	0.0803571429	0.2142857143	0	0.126984127	0.3968253968	0	0.126984127	0.0158730159	0.0952380952	0.1111111111	0.1746031746	0.0427807487	0.0160427807	0.0952380952	1.015625	0.484375	0.0071787509	0.75	3.1182796389	1.4137602507	0.0653645833	0.3015625	0.0350260417	0.0243489583	0.0350260417	0.0341145833	0.0712239583
en_351	en	rltc	pro	21.1764705882	0.0166666667	0	0.0013888889	0.3823529412	0.1176470588	0.0588235294	0	0	0.4117647059	1.0294117647	1.4117647059	0.4125	0.9966442953	0.0111111111	0.2647058824	1.0285714286	0.0571428571	0.0142857143	0.1	0.0294117647	0.0882352941	0.5882352941	0.0588235294	0	0.0294117647	0.1176470588	0.0588235294	0.0882352941	0.0481927711	0	0.0882352941	0.8235294118	0.4411764706	0.0069444444	0.7764705882	3.477960427	1.4546861879	0.0512605042	0.2056722689	0.0215686275	0.1549719888	0.0215686275	0.037745098	0.0352941176
en_109	en	rltc	pro	20.5128205128	0.05125	0.00375	0.00625	0.7179487179	0.0256410256	0.1025641026	0	0	0.2051282051	0.8974358974	1	0.39375	0.9936908517	0.00125	0.1794871795	0.7422680412	0.1134020619	0.0206185567	0.0721649485	0	0.0769230769	0.358974359	0.0256410256	0.0256410256	0.0256410256	0.1025641026	0.0512820513	0.0769230769	0.012987013	0	0.2820512821	1.1282051282	0.3333333333	0.005	0.6016260163	3.1851949352	1.4128748756	0.0463980464	0.271001221	0.0256410256	0.0442612943	0.0320512821	0.0542735043	0.0807692308
en_534	en	rltc	pro	18.8857142857	0.0355521936	0	0.0015128593	0.5	0.1142857143	0.2142857143	0.0142857143	0	0.3714285714	0.9714285714	1.6428571429	0.4183055976	0.9963963964	0.0105900151	0.2	0.8717948718	0.0897435897	0.0576923077	0.1153846154	0	0.2857142857	0.4142857143	0.1142857143	0.1285714286	0.0428571429	0.0714285714	0.0857142857	0.0571428571	0.0479041916	0.0419161677	0.0857142857	1.0428571429	0.2857142857	0.0158850227	0.5914634146	3.3113136829	1.4699090825	0.0708333333	0.119484127	0.0975396825	0.1232936508	0.081468254	0.0446428571	0.0896825397
en_4	en	rltc	pro	22.025	0.0249716232	0.0022701476	0.0034052213	0.9	0.05	0.15	0	0	0.275	1.2	0.925	0.4199772985	0.9893048128	0.0079455165	0.1	0.7529411765	0.1294117647	0.0705882353	0.2117647059	0	0.1	0.175	0.05	0.025	0.025	0.1	0.075	0.075	0.0909090909	0.0101010101	0.1	1.1	0.375	0.0079455165	0.6145833333	3.4892036085	1.4405077943	0.0666666667	0.2229166667	0.025	0.0958333333	0.0166666667	0.0770833333	0.09375
en_210	en	rltc	pro	28.1538461538	0.0191256831	0.0013661202	0.0027322404	0.7307692308	0.0769230769	0.5384615385	0	0	0.5769230769	1.5384615385	0.7692307692	0.4849726776	0.9833795014	0.0081967213	0.4230769231	0.6952380952	0.1142857143	0.0571428571	0.2095238095	0	0.0769230769	0.6153846154	0.0769230769	0.1923076923	0.0384615385	0.1153846154	0.0769230769	0.1538461538	0.0581395349	0.011627907	0.1923076923	2.3076923077	0.1538461538	0.0054644809	0.7372881356	4.0514774542	1.5273946572	0.0616452991	0.1480769231	0.0112179487	0.2083333333	0.0064102564	0.1027777778	0.0957264957
en_229	en	rltc	pro	20.4782608696	0.0445859873	0.0063694268	0.0042462845	0.7826086957	0.0869565217	0.1739130435	0	0	0.2608695652	1.3043478261	0.9565217391	0.4734607219	0.9737991266	0.0063694268	0.3043478261	0.64	0.1733333333	0.04	0.0933333333	0	0.1304347826	0.652173913	0.2608695652	0.0434782609	0	0.0869565217	0.0434782609	0.2173913043	0.0526315789	0.0350877193	0.2173913043	1.6086956522	0.2173913043	0.0106157113	0.641025641	3.630458806	1.3277799785	0.1261705686	0.252173913	0.025	0.1530657748	0.0054347826	0	0.1005295429
en_226	en	rltc	pro	32.0344827586	0.0075349839	0	0	1.275862069	0.1034482759	0.1379310345	0.0344827586	0	0.5517241379	2.6896551724	1.9310344828	0.4477933262	0.9928400955	0.0118406889	0.2413793103	0.696969697	0.0454545455	0.2272727273	0.1666666667	0.0344827586	0.1379310345	0.3448275862	0.1034482759	0.1379310345	0	0.2068965517	0.1034482759	0.0344827586	0.030075188	0.022556391	0.0689655172	1.3103448276	0.3448275862	0.0064585576	0.8679245283	3.810286542	1.7857061283	0.2369731801	0.1576628352	0.0424192666	0.0164203612	0.0374931582	0.0670498084	0.0451559934
en_466	en	rltc	pro	27.5833333333	0.0672205438	0.0045317221	0.0060422961	1.1666666667	0.0416666667	0.2708333333	0.0208333333	0	0.4375	1.4166666667	0.9166666667	0.4033232628	0.9709090909	0.0105740181	0.2291666667	0.68	0.1542857143	0.0285714286	0.12	0.0208333333	0.0625	0.5833333333	0.1458333333	0.0416666667	0.0416666667	0.0416666667	0.0416666667	0.1875	0.0545454545	0.0121212121	0.2916666667	1.862745098	0.3137254902	0.0075528701	0.4414893617	3.712117277	1.617070484	0.0826289339	0.2095508138	0.0197945845	0.1090061515	0.0099906629	0.069335512	0.071208418
en_138	en	rltc	pro	30.125	0.02593361	0.010373444	0	1.34375	0.09375	0.53125	0	0	0.65625	2.15625	1.03125	0.3807053942	0.9786666667	0.0072614108	0.375	0.75	0.1574074074	0.0462962963	0.1759259259	0.03125	0.21875	0.8125	0.125	0	0.0625	0.125	0.09375	0.15625	0.0465116279	0.0465116279	0.1875	2.09375	0.21875	0.0082987552	0.6160714286	3.5543477709	1.7657946832	0.1088789683	0.2107514881	0.0512524802	0.1524181548	0.0370659722	0.0105034722	0.0784102183
en_103	en	rltc	pro	19.2244897959	0.0721868365	0.0031847134	0.0095541401	0.6530612245	0.0204081633	0.2653061224	0.0204081633	0	0.5714285714	0.8775510204	0.306122449	0.3938428875	0.9712041885	0.0074309979	0.612244898	0.868852459	0.2295081967	0.0081967213	0.0819672131	0	0.0408163265	0.6530612245	0.0816326531	0.0204081633	0.1020408163	0.0816326531	0.0816326531	0.1020408163	0	0.0727272727	0.2653061224	1.5510204082	0.3673469388	0.0116772824	0.4533333333	3.1148825201	1.4589729258	0.0363798333	0.3159230792	0.005952381	0.0847027123	0.005952381	0.0146103896	0.082897488
en_511	en	rltc	pro	21.8909090909	0.0589700997	0.0016611296	0.0058139535	0.8	0.0909090909	0.3090909091	0.0363636364	0	0.5818181818	1.1090909091	0.9454545455	0.4003322259	0.9678714859	0.01910299	0.4	0.875	0.0833333333	0.0486111111	0.1180555556	0	0.1272727273	0.3636363636	0.0727272727	0.0363636364	0.0545454545	0.0727272727	0.1636363636	0.0545454545	0.0617977528	0.0168539326	0.2	1.5	0.2678571429	0.0124584718	0.4415584416	3.5323327862	1.5138860779	0.037202381	0.2574140641	0.0217699959	0.1295216193	0.0197858689	0.0391446351	0.0857220161
en_476	en	rltc	pro	27.8307692308	0.0375898286	0	0.0016583748	0.9846153846	0.1076923077	0.2153846154	0	0	0.5384615385	1.8615384615	2.1846153846	0.4278606965	0.9797468354	0.0071862908	0.0615384615	0.7035175879	0.1457286432	0.0703517588	0.1206030151	0.0307692308	0.1538461538	0.4153846154	0.0769230769	0.0769230769	0.0153846154	0.0461538462	0.0923076923	0.0461538462	0.0444444444	0.0133333333	0.0769230769	1.5454545455	0.2121212121	0.0066334992	0.6028037383	3.5149657236	1.6581429538	0.1441919192	0.0560606061	0.0477272727	0.1187409812	0.040530303	0.0684343434	0.1010281385
en_528	en	rltc	pro	21.5555555556	0.0434462445	0	0.0036818851	0.7777777778	0.1428571429	0.3492063492	0.0317460317	0	0.5238095238	1.3968253968	0.7777777778	0.4064801178	0.9822064057	0.0066273932	0.1904761905	0.8159509202	0.0858895706	0.0306748466	0.1165644172	0.0158730159	0.0952380952	0.4761904762	0.0476190476	0.0634920635	0.0793650794	0.0952380952	0.0158730159	0.1428571429	0.0326086957	0.0054347826	0.2698412698	1.2857142857	0.2698412698	0.0081001473	0.5423728814	3.4579540779	1.4444386523	0.0665784832	0.1420256992	0.0432728647	0.1429957168	0.0353363568	0.0477954145	0.0791635173
en_472	en	rltc	pro	22.2615384615	0.0428472702	0.00138217	0.00138217	0.5692307692	0.0615384615	0.2769230769	0.0153846154	0	0.4615384615	0.8153846154	1.0923076923	0.398756047	0.9829642249	0.006219765	0.2615384615	0.7845303867	0.1491712707	0.0331491713	0.1325966851	0	0.0769230769	0.3846153846	0.1076923077	0.0307692308	0.0769230769	0.0923076923	0.0461538462	0.1384615385	0.0287769784	0.0071942446	0.1538461538	1.5384615385	0.2769230769	0.00967519	0.5520833333	3.4116787461	1.5463967772	0.0428205128	0.1598717949	0.0230952381	0.1493956044	0.017967033	0.0184615385	0.1601465201
